season,race_name,numero_quali,Alexander Albon,Antonio Giovinazzi,Carlos Sainz,Charles Leclerc,Daniel Ricciardo,Esteban Ocon,Fernando Alonso,George Russell,Guanyu Zhou,Kevin Magnussen,Kimi Räikkönen,Lance Stroll,Lando Norris,Lewis Hamilton,Liam Lawson,Logan Sargeant,Max Verstappen,Mick Schumacher,Nicholas Latifi,Nico Hülkenberg,Nikita Mazepin,Nyck de Vries,Oscar Piastri,Pierre Gasly,Robert Kubica,Sebastian Vettel,Sergio Pérez,Valtteri Bottas,Yuki Tsunoda
2022,Emilia Romagna Grand Prix,1,0.0,,79305.0,78796.0,79980.0,82338.0,80198.0,80383.0,79730.0,80147.0,,80342.0,80168.0,80470.0,,,79295.0,80422.0,81971.0,,,,,80732.0,,80364.0,79773.0,80419.0,80474.0
2022,Emilia Romagna Grand Prix,2,0.0,,78990.0,79584.0,80031.0,0.0,79595.0,80757.0,81434.0,79902.0,,88119.0,79294.0,81138.0,,,78793.0,80916.0,0.0,,,,,0.0,,79957.0,79296.0,80192.0,0.0
2022,Emilia Romagna Grand Prix,3,0.0,,0.0,88778.0,89742.0,0.0,89202.0,0.0,0.0,89164.0,,0.0,89131.0,0.0,,,87999.0,0.0,0.0,,,,,0.0,,91062.0,89808.0,90439.0,0.0
2022,French Grand Prix,1,93423.0,,92297.0,91727.0,93404.0,93346.0,92819.0,93109.0,93674.0,92756.0,,93439.0,92672.0,93041.0,,,91891.0,93701.0,93794.0,,,,,93439.0,,93285.0,92354.0,93034.0,93394.0
2022,French Grand Prix,2,93307.0,,91081.0,91216.0,92922.0,93048.0,92631.0,92633.0,0.0,92649.0,,0.0,92777.0,92274.0,,,91990.0,0.0,0.0,,,,,0.0,,93276.0,92120.0,93052.0,92836.0
2022,French Grand Prix,3,0.0,,0.0,90872.0,0.0,0.0,92552.0,92131.0,0.0,0.0,,0.0,92032.0,91765.0,,,91176.0,0.0,0.0,,,,,0.0,,0.0,91335.0,0.0,92780.0
2022,Hungarian Grand Prix,1,79256.0,,78434.0,78806.0,78775.0,78866.0,78716.0,78407.0,78973.0,78993.0,,79205.0,78653.0,78374.0,,,78509.0,79164.0,79570.0,,,,,79527.0,,79273.0,79118.0,78935.0,79240.0
2022,Hungarian Grand Prix,2,0.0,,77946.0,77768.0,78198.0,78216.0,77904.0,78154.0,78573.0,78825.0,,79137.0,78121.0,78035.0,,,77703.0,79202.0,0.0,,,,,0.0,,0.0,78516.0,78445.0,0.0
2022,Hungarian Grand Prix,3,0.0,,77421.0,77567.0,78379.0,78018.0,78078.0,77377.0,0.0,0.0,,0.0,77769.0,78142.0,,,78823.0,0.0,0.0,,,,,0.0,,0.0,0.0,78157.0,0.0
2022,Italian Grand Prix,1,,,81348.0,81280.0,82139.0,82166.0,82089.0,81785.0,82003.0,82908.0,,82748.0,82130.0,82048.0,,,80922.0,83005.0,82587.0,,,82567.0,,82010.0,,82636.0,81495.0,82254.0,82020.0
2022,Italian Grand Prix,2,,,80878.0,81208.0,81855.0,82130.0,81861.0,81747.0,82577.0,0.0,,0.0,81831.0,81708.0,,,81265.0,0.0,0.0,,,82471.0,,82062.0,,0.0,81358.0,82235.0,0.0
2022,Italian Grand Prix,3,,,80429.0,80161.0,81925.0,0.0,0.0,81542.0,0.0,0.0,,0.0,81584.0,81524.0,,,80306.0,0.0,0.0,,,0.0,,82648.0,,0.0,81206.0,0.0,0.0
2022,Japanese Grand Prix,1,91311.0,,90336.0,90402.0,90880.0,90696.0,90603.0,90865.0,90894.0,91352.0,,91419.0,90881.0,90906.0,,,90224.0,91152.0,91511.0,,,,,91322.0,,91256.0,90622.0,91226.0,91130.0
2022,Japanese Grand Prix,2,0.0,,90444.0,90486.0,90659.0,90357.0,90343.0,90465.0,90953.0,0.0,,0.0,90473.0,90443.0,,,90346.0,91439.0,0.0,,,,,0.0,,90656.0,89925.0,90709.0,90808.0
2022,Japanese Grand Prix,3,0.0,,89361.0,89314.0,0.0,90165.0,90322.0,90389.0,0.0,0.0,,0.0,91003.0,90261.0,,,89304.0,0.0,0.0,,,,,0.0,,90554.0,89709.0,0.0,0.0
2022,Mexico City Grand Prix,1,80859.0,,79566.0,79505.0,80279.0,79945.0,80006.0,79583.0,80283.0,80293.0,,80520.0,79857.0,79169.0,,,79222.0,80419.0,81167.0,,,,,80256.0,,80419.0,79706.0,79523.0,79907.0
2022,Mexico City Grand Prix,2,0.0,,78560.0,79109.0,79325.0,79081.0,79272.0,78565.0,79476.0,79833.0,,0.0,79119.0,78552.0,,,78566.0,0.0,0.0,,,,,79672.0,,0.0,78615.0,78762.0,79589.0
2022,Mexico City Grand Prix,3,0.0,,78351.0,78555.0,0.0,79010.0,78939.0,78079.0,0.0,0.0,,0.0,78721.0,78084.0,,,77775.0,0.0,0.0,,,,,0.0,,0.0,78128.0,78401.0,0.0
2022,Miami Grand Prix,1,91266.0,,90079.0,89474.0,90583.0,0.0,90407.0,90490.0,91020.0,90975.0,,90441.0,90761.0,90388.0,,,89836.0,90645.0,91325.0,,,,,90779.0,,90677.0,90055.0,90845.0,90485.0
2022,Miami Grand Prix,2,0.0,,89729.0,89130.0,90310.0,0.0,90160.0,90173.0,0.0,0.0,,89996.0,89634.0,89797.0,,,89202.0,90423.0,0.0,,,,,90128.0,,90214.0,89673.0,89751.0,90031.0
2022,Miami Grand Prix,3,0.0,,88986.0,88796.0,0.0,0.0,0.0,0.0,0.0,0.0,,90676.0,89750.0,89625.0,,,88991.0,0.0,0.0,,,,,89690.0,,0.0,89036.0,89475.0,89932.0
2022,Monaco Grand Prix,1,73611.0,,72616.0,72569.0,73338.0,72848.0,73394.0,72787.0,75606.0,73069.0,,73678.0,72927.0,73444.0,,,72993.0,73469.0,74403.0,,,,,73660.0,,73313.0,73004.0,73541.0,73110.0
2022,Monaco Grand Prix,2,0.0,,72074.0,71864.0,72964.0,72528.0,72688.0,72617.0,0.0,72921.0,,0.0,72266.0,72595.0,,,72117.0,73081.0,0.0,,,,,0.0,,72613.0,71954.0,72909.0,72797.0
2022,Monaco Grand Prix,3,0.0,,71601.0,71376.0,0.0,73047.0,72247.0,72112.0,0.0,0.0,,0.0,71849.0,72560.0,,,71666.0,0.0,0.0,,,,,0.0,,72732.0,71629.0,0.0,0.0
2022,Saudi Arabian Grand Prix,1,90492.0,,88855.0,89039.0,90009.0,90093.0,89978.0,89680.0,89978.0,89831.0,,90256.0,89957.0,90343.0,,,88928.0,90167.0,91817.0,90543.0,,,,89891.0,,,89705.0,89683.0,0.0
2022,Saudi Arabian Grand Prix,2,0.0,,88686.0,88780.0,89773.0,89584.0,89295.0,89618.0,89819.0,89546.0,,91009.0,89651.0,0.0,,,88945.0,89920.0,0.0,0.0,,,,89418.0,,,88924.0,89404.0,0.0
2022,Saudi Arabian Grand Prix,3,0.0,,88402.0,88225.0,0.0,89068.0,89147.0,89104.0,0.0,89588.0,,0.0,0.0,0.0,,,88461.0,0.0,0.0,0.0,,,,89254.0,,,88200.0,89183.0,0.0
2022,Singapore Grand Prix,1,116985.0,,114559.0,114129.0,116226.0,116337.0,115360.0,114633.0,115375.0,115103.0,,115629.0,115914.0,113161.0,,,113057.0,115736.0,117532.0,,,,,115606.0,,115602.0,114404.0,116083.0,115314.0
2022,Singapore Grand Prix,2,0.0,,113219.0,112343.0,0.0,0.0,113127.0,114012.0,115518.0,114006.0,,114211.0,113942.0,112691.0,,,112723.0,114370.0,0.0,,,,,113546.0,,114380.0,112818.0,0.0,113848.0
2022,Singapore Grand Prix,3,0.0,,109583.0,109412.0,0.0,0.0,109966.0,0.0,0.0,111573.0,,0.0,110584.0,109466.0,,,111395.0,0.0,0.0,,,,,111211.0,,0.0,109434.0,0.0,111983.0
2022,Spanish Grand Prix,1,81645.0,,79892.0,79861.0,80549.0,80880.0,81043.0,80218.0,80476.0,80227.0,,81418.0,80838.0,80252.0,,,80091.0,80683.0,81915.0,,,,,80719.0,,80954.0,80447.0,80355.0,80707.0
2022,Spanish Grand Prix,2,0.0,,79453.0,79969.0,80287.0,80638.0,0.0,79470.0,81094.0,79810.0,,0.0,80471.0,79794.0,,,79219.0,80436.0,0.0,,,,,80861.0,,0.0,79830.0,80053.0,80639.0
2022,Spanish Grand Prix,3,0.0,,79166.0,78750.0,80297.0,0.0,0.0,79393.0,0.0,79682.0,,0.0,0.0,79512.0,,,79073.0,80368.0,0.0,,,,,0.0,,0.0,79420.0,79608.0,0.0
2022,São Paulo Grand Prix,1,74324.0,,74680.0,74486.0,74931.0,74663.0,73542.0,74427.0,75197.0,73954.0,,74398.0,73106.0,73403.0,,,73625.0,76361.0,75095.0,,,,,74371.0,,73597.0,73613.0,75486.0,76264.0
2022,São Paulo Grand Prix,2,71631.0,,70890.0,70950.0,72140.0,71587.0,71394.0,71318.0,0.0,71410.0,,72210.0,71377.0,71539.0,,,70881.0,0.0,0.0,,,,,71675.0,,71678.0,71456.0,0.0,0.0
2022,São Paulo Grand Prix,3,0.0,,72357.0,0.0,0.0,72425.0,72504.0,72059.0,0.0,71674.0,,0.0,72263.0,72611.0,,,71877.0,0.0,0.0,,,,,0.0,,0.0,75601.0,0.0,0.0
2022,United States Grand Prix,1,96932.0,,95297.0,95795.0,97046.0,97068.0,96446.0,96195.0,96656.0,96949.0,,96860.0,96465.0,96148.0,,,95864.0,97111.0,97244.0,,,,,96577.0,,96695.0,96163.0,96746.0,96808.0
2022,United States Grand Prix,2,96368.0,,95590.0,95246.0,0.0,0.0,95988.0,95692.0,96970.0,0.0,,96032.0,96341.0,95732.0,,,95294.0,0.0,0.0,,,,,96740.0,,96398.0,95864.0,96321.0,97147.0
2022,United States Grand Prix,3,0.0,,94356.0,94421.0,0.0,0.0,95876.0,94988.0,0.0,0.0,,95598.0,95690.0,94947.0,,,94448.0,0.0,0.0,,,,,0.0,,0.0,94645.0,96319.0,0.0
2023,Abu Dhabi Grand Prix,1,84298.0,,84738.0,84459.0,84461.0,84565.0,84501.0,84337.0,85159.0,84764.0,,84405.0,84368.0,84437.0,,0.0,84160.0,,,84425.0,,,84487.0,84600.0,,,84209.0,84788.0,84286.0
2023,Abu Dhabi Grand Prix,2,84439.0,,0.0,83969.0,84442.0,84391.0,84131.0,84013.0,0.0,0.0,,84422.0,83920.0,84359.0,,0.0,83740.0,,,84213.0,,,84278.0,84078.0,,,84116.0,0.0,84207.0
2023,Abu Dhabi Grand Prix,3,0.0,,0.0,83584.0,0.0,0.0,84084.0,83788.0,0.0,0.0,,0.0,83816.0,0.0,,0.0,83445.0,,,84108.0,,,83782.0,84548.0,,,84171.0,0.0,83968.0
2023,Australian Grand Prix,1,77962.0,,77928.0,78218.0,,77770.0,77832.0,77654.0,78540.0,78159.0,,77873.0,78243.0,77689.0,,78557.0,77384.0,,,78029.0,,78450.0,78517.0,78312.0,,,0.0,78714.0,78471.0
2023,Australian Grand Prix,2,77761.0,,77349.0,77390.0,,77768.0,77283.0,77513.0,0.0,78129.0,,77616.0,78119.0,77551.0,,0.0,77056.0,,,77412.0,,78335.0,0.0,77574.0,,,0.0,0.0,78099.0
2023,Australian Grand Prix,3,77609.0,,77270.0,77369.0,,0.0,77139.0,76968.0,0.0,0.0,,77308.0,0.0,77104.0,,0.0,76732.0,,,77735.0,,0.0,0.0,77675.0,,,0.0,0.0,0.0
2023,Austrian Grand Prix,1,65673.0,,65339.0,65577.0,,65729.0,65655.0,65686.0,65818.0,65971.0,,65710.0,65617.0,65673.0,,65948.0,65116.0,,,65740.0,,65974.0,65683.0,65515.0,,,65177.0,65763.0,65784.0
2023,Austrian Grand Prix,2,65387.0,,64975.0,65087.0,,65453.0,65181.0,65428.0,0.0,0.0,,65121.0,65038.0,65188.0,,0.0,64951.0,,,65362.0,,0.0,65605.0,65308.0,,,126688.0,65680.0,0.0
2023,Austrian Grand Prix,3,65823.0,,64581.0,64439.0,,0.0,64911.0,0.0,0.0,0.0,,64893.0,64658.0,64819.0,,0.0,64391.0,,,65090.0,,0.0,0.0,65170.0,,,0.0,0.0,0.0
2023,Azerbaijan Grand Prix,1,102171.0,,102197.0,101269.0,,102622.0,101720.0,102073.0,102642.0,103417.0,,102524.0,102154.0,102113.0,,102242.0,101398.0,,,102755.0,,0.0,102455.0,104853.0,,,101756.0,102582.0,102234.0
2023,Azerbaijan Grand Prix,2,101818.0,,101369.0,101037.0,,101798.0,101370.0,101654.0,0.0,0.0,,101576.0,101485.0,101650.0,,102395.0,100822.0,,,0.0,,0.0,101636.0,0.0,,,101131.0,102259.0,101569.0
2023,Azerbaijan Grand Prix,3,0.0,,101016.0,100203.0,,0.0,101253.0,0.0,0.0,0.0,,101611.0,101281.0,101177.0,,0.0,100391.0,,,0.0,,0.0,101611.0,0.0,,,100495.0,0.0,101581.0
2023,Bahrain Grand Prix,1,91461.0,,90993.0,91094.0,,91508.0,91158.0,91057.0,91615.0,91892.0,,91184.0,91652.0,91543.0,,91652.0,91295.0,,,91204.0,,92121.0,92101.0,92181.0,,,91479.0,91504.0,91400.0
2023,Bahrain Grand Prix,2,0.0,,90515.0,90282.0,,90914.0,90645.0,90507.0,91473.0,0.0,,91127.0,91381.0,90513.0,,0.0,90503.0,,,90809.0,,0.0,0.0,0.0,,,90746.0,91443.0,92510.0
2023,Bahrain Grand Prix,3,0.0,,90154.0,90000.0,,90984.0,90336.0,90340.0,0.0,0.0,,90836.0,0.0,90384.0,,0.0,89708.0,,,0.0,,0.0,0.0,0.0,,,89846.0,0.0,0.0
2023,Belgian Grand Prix,1,120314.0,,118688.0,118300.0,122159.0,119634.0,118834.0,119035.0,120832.0,120020.0,,119663.0,119981.0,118563.0,,121535.0,118515.0,,,123166.0,,,118872.0,119511.0,,,118899.0,119484.0,119044.0
2023,Belgian Grand Prix,2,0.0,,111711.0,112017.0,0.0,116372.0,112751.0,112605.0,0.0,114160.0,,112193.0,112252.0,112345.0,,0.0,112784.0,,,0.0,,,111534.0,113671.0,,,112353.0,114694.0,113148.0
2023,Belgian Grand Prix,3,0.0,,107152.0,106988.0,0.0,0.0,107843.0,107805.0,0.0,0.0,,108841.0,107669.0,107087.0,,0.0,106168.0,,,0.0,,,107365.0,0.0,,,107045.0,0.0,0.0
2023,British Grand Prix,1,89466.0,,89865.0,89143.0,,89700.0,89949.0,89412.0,90123.0,92378.0,,89448.0,88917.0,89415.0,,89873.0,89428.0,,,89603.0,,90513.0,89874.0,89533.0,,,89968.0,89798.0,90025.0
2023,British Grand Prix,2,88067.0,,88265.0,88361.0,,88956.0,88368.0,88782.0,0.0,0.0,,88935.0,88042.0,88545.0,,89031.0,87702.0,,,88896.0,,0.0,87845.0,88751.0,,,0.0,0.0,0.0
2023,British Grand Prix,3,87530.0,,87148.0,87136.0,,0.0,87659.0,87155.0,0.0,0.0,,0.0,86961.0,87211.0,,0.0,86720.0,,,0.0,,0.0,87092.0,87689.0,,,0.0,0.0,0.0
2023,Canadian Grand Prix,1,81938.0,,82248.0,81843.0,,82114.0,81481.0,81798.0,83342.0,82351.0,,82677.0,81998.0,81554.0,,83337.0,80851.0,,,82730.0,,83137.0,82190.0,82886.0,,,82151.0,82332.0,82746.0
2023,Canadian Grand Prix,2,78725.0,,79856.0,80615.0,,80406.0,79776.0,80098.0,0.0,81678.0,,81484.0,79347.0,80426.0,,0.0,79092.0,,,80305.0,,0.0,79659.0,0.0,,,80959.0,81821.0,0.0
2023,Canadian Grand Prix,3,0.0,,89294.0,0.0,,87945.0,87286.0,87893.0,0.0,0.0,,0.0,88046.0,87627.0,,0.0,85858.0,,,87102.0,,0.0,91349.0,0.0,,,0.0,0.0,0.0
2023,Dutch Grand Prix,1,80939.0,,81321.0,82019.0,,82110.0,81840.0,81345.0,82067.0,82192.0,,81570.0,81276.0,81919.0,83420.0,82036.0,80965.0,,,81891.0,,,81231.0,81735.0,,,81972.0,82260.0,81781.0
2023,Dutch Grand Prix,2,79399.0,,79929.0,79600.0,,0.0,79429.0,79620.0,0.0,0.0,,80121.0,79769.0,80151.0,0.0,80067.0,78856.0,,,80250.0,,,79392.0,80128.0,,,79856.0,0.0,80230.0
2023,Dutch Grand Prix,3,71419.0,,71754.0,72665.0,,0.0,71506.0,71294.0,0.0,0.0,,0.0,71104.0,0.0,0.0,76748.0,70567.0,,,0.0,,,71938.0,0.0,,,71880.0,0.0,0.0
2023,Hungarian Grand Prix,1,78917.0,,78393.0,78440.0,78906.0,78854.0,78580.0,79027.0,78143.0,79206.0,,78782.0,78697.0,78577.0,,79248.0,78318.0,,,78695.0,,,78464.0,78743.0,,,78360.0,78775.0,78919.0
2023,Hungarian Grand Prix,2,0.0,,77703.0,77580.0,78002.0,77841.0,77701.0,0.0,77700.0,0.0,,78144.0,77328.0,77427.0,,0.0,77547.0,,,77652.0,,,77571.0,78217.0,,,77675.0,77563.0,0.0
2023,Hungarian Grand Prix,3,0.0,,0.0,76992.0,0.0,0.0,77035.0,0.0,76971.0,0.0,,0.0,76694.0,76609.0,,0.0,76612.0,,,77186.0,,,76905.0,0.0,,,77045.0,77034.0,0.0
2023,Italian Grand Prix,1,81661.0,,81965.0,81788.0,,82548.0,82043.0,82148.0,82390.0,82592.0,,82860.0,81995.0,81977.0,82112.0,81930.0,81573.0,,,82343.0,,,82106.0,82545.0,,,81911.0,82249.0,81852.0
2023,Italian Grand Prix,2,81272.0,,80991.0,80977.0,,0.0,81543.0,81382.0,0.0,0.0,,0.0,81581.0,81369.0,81758.0,81944.0,80937.0,,,81776.0,,,81527.0,0.0,,,81240.0,81940.0,81594.0
2023,Italian Grand Prix,3,80760.0,,80294.0,80361.0,,0.0,81417.0,80671.0,0.0,0.0,,0.0,80979.0,80820.0,0.0,0.0,80307.0,,,0.0,,,80785.0,0.0,,,80688.0,0.0,0.0
2023,Japanese Grand Prix,1,90941.0,,90651.0,90393.0,,90960.0,90971.0,90811.0,91398.0,90976.0,,91181.0,90063.0,90811.0,90425.0,0.0,89878.0,,,91299.0,,,90439.0,90843.0,,,90652.0,91049.0,90733.0
2023,Japanese Grand Prix,2,90537.0,,90067.0,89940.0,,90586.0,90465.0,90268.0,0.0,90665.0,,0.0,90296.0,90040.0,90508.0,0.0,89964.0,,,0.0,,,90122.0,90509.0,,,89965.0,0.0,90204.0
2023,Japanese Grand Prix,3,0.0,,89850.0,89542.0,,0.0,90560.0,90219.0,0.0,0.0,,0.0,89493.0,89908.0,0.0,0.0,88877.0,,,0.0,,,89458.0,0.0,,,89650.0,0.0,90303.0
2023,Las Vegas Grand Prix,1,94634.0,,93851.0,93617.0,94683.0,94834.0,94422.0,94137.0,94849.0,94337.0,,94504.0,94703.0,94307.0,,94525.0,94190.0,,,94265.0,,,94850.0,94272.0,,,94574.0,94305.0,96447.0
2023,Las Vegas Grand Prix,2,93588.0,,93338.0,92775.0,94308.0,0.0,93617.0,93351.0,0.0,93664.0,,94199.0,0.0,93837.0,,93733.0,93572.0,,,93979.0,,,0.0,93494.0,,,93855.0,93809.0,0.0
2023,Las Vegas Grand Prix,3,93323.0,,92770.0,92726.0,0.0,0.0,93555.0,93112.0,0.0,93537.0,,0.0,0.0,0.0,,93513.0,93104.0,,,0.0,,,0.0,93239.0,,,0.0,93525.0,0.0
2023,Mexico City Grand Prix,1,78828.0,,78755.0,78401.0,78341.0,79080.0,78848.0,78893.0,79016.0,79163.0,,79227.0,81554.0,78677.0,,0.0,78099.0,,,78969.0,,,78241.0,78945.0,,,78553.0,78429.0,78890.0
2023,Mexico City Grand Prix,2,79147.0,,78382.0,77901.0,77706.0,0.0,78738.0,77673.0,78440.0,0.0,,0.0,0.0,77571.0,,0.0,77625.0,,,78524.0,,,77874.0,78521.0,,,78124.0,78016.0,0.0
2023,Mexico City Grand Prix,3,0.0,,77233.0,77166.0,77382.0,0.0,0.0,77674.0,78050.0,0.0,,0.0,0.0,77454.0,,0.0,77263.0,,,0.0,,,77623.0,0.0,,,77423.0,78032.0,0.0
2023,Miami Grand Prix,1,88234.0,,87686.0,87713.0,,87872.0,88179.0,88086.0,88180.0,87809.0,,88476.0,88394.0,87846.0,,88577.0,87363.0,,,87945.0,,88325.0,88484.0,88061.0,,,87713.0,87864.0,88429.0
2023,Miami Grand Prix,2,87795.0,,87148.0,86964.0,,87444.0,87097.0,87743.0,88091.0,87673.0,,0.0,0.0,87975.0,,0.0,86814.0,,,87903.0,,88395.0,0.0,87612.0,,,87328.0,87564.0,0.0
2023,Miami Grand Prix,3,0.0,,87349.0,87861.0,,87935.0,87202.0,87804.0,0.0,87767.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,87786.0,,,86841.0,0.0,0.0
2023,Monaco Grand Prix,1,72706.0,,72717.0,72912.0,,72967.0,72886.0,72769.0,73523.0,73270.0,,72722.0,72877.0,72872.0,,73113.0,72386.0,,,73279.0,,73054.0,73006.0,73033.0,,,73850.0,73038.0,72642.0
2023,Monaco Grand Prix,2,72527.0,,72210.0,72103.0,,72248.0,72107.0,72151.0,0.0,0.0,,72623.0,72377.0,72156.0,,0.0,71908.0,,,0.0,,72428.0,72395.0,72169.0,,,0.0,72625.0,72249.0
2023,Monaco Grand Prix,3,0.0,,71630.0,71471.0,,71553.0,71449.0,71964.0,0.0,0.0,,0.0,72254.0,71725.0,,0.0,71365.0,,,0.0,,0.0,0.0,71933.0,,,0.0,0.0,72082.0
2023,Qatar Grand Prix,1,86118.0,,85808.0,85452.0,,85711.0,85223.0,85334.0,87432.0,87046.0,,86345.0,85131.0,86076.0,86635.0,86210.0,85007.0,,,85904.0,,,85266.0,85566.0,,,85991.0,86038.0,86058.0
2023,Qatar Grand Prix,2,85707.0,,85328.0,85079.0,,84928.0,85241.0,84827.0,0.0,0.0,,0.0,84685.0,84381.0,0.0,0.0,84483.0,,,85783.0,,,84724.0,84918.0,,,85462.0,85297.0,85301.0
2023,Qatar Grand Prix,3,0.0,,0.0,84424.0,,84763.0,84369.0,84219.0,0.0,0.0,,0.0,0.0,84305.0,0.0,0.0,83778.0,,,0.0,,,84540.0,84553.0,,,0.0,85058.0,0.0
2023,Saudi Arabian Grand Prix,1,89994.0,,89411.0,89376.0,,89707.0,89298.0,89592.0,89654.0,89744.0,,89335.0,90447.0,89689.0,,128510.0,88761.0,,,89547.0,,90244.0,89706.0,89890.0,,,89244.0,89929.0,89939.0
2023,Saudi Arabian Grand Prix,2,0.0,,88957.0,88903.0,,89255.0,88757.0,89132.0,89461.0,89634.0,,88962.0,0.0,89374.0,,0.0,109953.0,,,89451.0,,0.0,89378.0,89411.0,,,88635.0,89668.0,0.0
2023,Saudi Arabian Grand Prix,3,0.0,,88931.0,88420.0,,89078.0,88730.0,88857.0,0.0,0.0,,88945.0,0.0,89223.0,,0.0,0.0,,,0.0,,0.0,89243.0,89357.0,,,88265.0,0.0,0.0
2023,Singapore Grand Prix,1,92668.0,,92339.0,92406.0,,92369.0,92584.0,92331.0,93258.0,92242.0,,93397.0,92483.0,92651.0,92215.0,93252.0,92398.0,,,92100.0,,,92902.0,92452.0,,,92099.0,92809.0,91991.0
2023,Singapore Grand Prix,2,93719.0,,91439.0,92012.0,,92089.0,91835.0,91743.0,0.0,91892.0,,0.0,91951.0,92019.0,92166.0,0.0,92173.0,,,91994.0,,,0.0,92274.0,,,92310.0,0.0,0.0
2023,Singapore Grand Prix,3,0.0,,90984.0,91063.0,,91673.0,91615.0,91056.0,0.0,91575.0,,0.0,91270.0,91485.0,92268.0,0.0,0.0,,,91808.0,,,0.0,0.0,,,0.0,0.0,0.0
2023,Spanish Grand Prix,1,74063.0,,73411.0,74079.0,,73433.0,73747.0,73326.0,73677.0,74042.0,,73766.0,73295.0,72937.0,,74699.0,73615.0,,,73420.0,,73581.0,73691.0,73471.0,,,73874.0,73977.0,73862.0
2023,Spanish Grand Prix,2,0.0,,72790.0,0.0,,73001.0,73098.0,73447.0,73521.0,0.0,,73082.0,72776.0,72999.0,,0.0,72760.0,,,73283.0,,74083.0,73059.0,73186.0,,,73334.0,0.0,74477.0
2023,Spanish Grand Prix,3,0.0,,72734.0,0.0,,73083.0,73507.0,0.0,0.0,0.0,,72994.0,72792.0,72818.0,,0.0,72272.0,,,73229.0,,0.0,73682.0,72816.0,,,0.0,0.0,0.0
2023,São Paulo Grand Prix,1,70621.0,,70624.0,70472.0,70843.0,70763.0,70557.0,70340.0,71275.0,70602.0,,70551.0,70623.0,70604.0,,71035.0,70436.0,,,70475.0,,,70519.0,70793.0,,,70668.0,70955.0,70837.0
2023,São Paulo Grand Prix,2,70840.0,,70254.0,70303.0,0.0,70562.0,70237.0,70316.0,0.0,70723.0,,70375.0,70021.0,70266.0,,0.0,70162.0,,,70547.0,,,70330.0,70567.0,,,70219.0,0.0,0.0
2023,São Paulo Grand Prix,3,0.0,,71989.0,71021.0,0.0,0.0,71387.0,71590.0,0.0,0.0,,71344.0,71987.0,71469.0,,0.0,70727.0,,,0.0,,,0.0,0.0,,,72321.0,0.0,0.0
2023,United States Grand Prix,1,96315.0,,95824.0,96061.0,96213.0,96131.0,96268.0,96165.0,96052.0,96009.0,,96589.0,95110.0,95091.0,,96827.0,95346.0,,,96235.0,,,96064.0,96158.0,,,95989.0,96082.0,95913.0
2023,United States Grand Prix,2,0.0,,95302.0,95004.0,95974.0,95413.0,0.0,95606.0,95698.0,95880.0,,0.0,95441.0,95240.0,,0.0,95008.0,,,0.0,,,95576.0,95496.0,,,95679.0,95858.0,95697.0
2023,United States Grand Prix,3,0.0,,94945.0,94723.0,0.0,95154.0,0.0,95079.0,0.0,0.0,,0.0,94853.0,94862.0,,0.0,95081.0,,,0.0,,,95467.0,95089.0,,,95173.0,0.0,0.0
